Location,Location Latitude,Location Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Radius Category
Toronto,43.654097,-79.37994599999999,Tokyo Smoke,43.65723,-79.38087,Coffee Shop,1000
Toronto,43.654097,-79.37994599999999,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall,1000
Toronto,43.654097,-79.37994599999999,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center,1000
Toronto,43.654097,-79.37994599999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant,1000
Toronto,43.654097,-79.37994599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place,1000
Toronto,43.654097,-79.37994599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck,1000
Toronto,43.654097,-79.37994599999999,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant,1000
Toronto,43.654097,-79.37994599999999,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop,1000
Toronto,43.654097,-79.37994599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café,1000
Toronto,43.654097,-79.37994599999999,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub,1000
Toronto,43.654097,-79.37994599999999,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum,1000
Toronto,43.654097,-79.37994599999999,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop,1000
Toronto,43.654097,-79.37994599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie,1000
Toronto,43.654097,-79.37994599999999,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery,1000
Toronto,43.654097,-79.37994599999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant,1000
Toronto,43.654097,-79.37994599999999,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant,1000
Toronto,43.654097,-79.37994599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel,1000
Toronto,43.654097,-79.37994599999999,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse,1000
Toronto,43.654097,-79.37994599999999,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop,1000
Toronto,43.654097,-79.37994599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub,1000
Toronto,43.654097,-79.37994599999999,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant,1000
Toronto,43.654097,-79.37994599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café,1000
Toronto,43.654097,-79.37994599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym,1000
Toronto,43.654097,-79.37994599999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center,1000
Toronto,43.654097,-79.37994599999999,College Park Area,43.659453,-79.383785,Park,1000
Toronto,43.654097,-79.37994599999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant,1000
Toronto,43.654097,-79.37994599999999,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court,1000
Toronto,43.654097,-79.37994599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop,1000
Toronto,43.654097,-79.37994599999999,Canoe,43.647452066183476,-79.38132001815676,Restaurant,1000
Toronto,43.654097,-79.37994599999999,The George Street Diner,43.65297,-79.371467,Diner,1000
Toronto,43.654097,-79.37994599999999,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint,1000
Toronto,43.654097,-79.37994599999999,Downtown Camera,43.653107,-79.37512,Camera Store,1000
Toronto,43.654097,-79.37994599999999,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel,1000
Toronto,43.654097,-79.37994599999999,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy,1000
Toronto,43.654097,-79.37994599999999,Maman,43.64830873804684,-79.38225333898805,Café,1000
Toronto,43.654097,-79.37994599999999,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant,1000
Toronto,43.654097,-79.37994599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park,1000
Toronto,43.654097,-79.37994599999999,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop,1000
Toronto,43.654097,-79.37994599999999,The Poet Cafe,43.65063683072023,-79.37127573699792,Café,1000
Toronto,43.654097,-79.37994599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant,1000
Toronto,43.654097,-79.37994599999999,Cafe Landwer,43.64875349932059,-79.3853673607289,Café,1000
Toronto,43.654097,-79.37994599999999,King Taps,43.648475974183,-79.38205778358744,Gastropub,1000
Toronto,43.654097,-79.37994599999999,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant,1000
Toronto,43.654097,-79.37994599999999,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House,1000
Toronto,43.654097,-79.37994599999999,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant,1000
Toronto,43.654097,-79.37994599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market,1000
Toronto,43.654097,-79.37994599999999,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop,1000
Toronto,43.654097,-79.37994599999999,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant,1000
Toronto,43.654097,-79.37994599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum,1000
Toronto,43.654097,-79.37994599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub,1000
Toronto,43.654097,-79.37994599999999,Loblaws,43.661876101184674,-79.37970103481895,Supermarket,1000
Toronto,43.654097,-79.37994599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant,1000
Toronto,43.654097,-79.37994599999999,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site,1000
Toronto,43.654097,-79.37994599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market,1000
Toronto,43.654097,-79.37994599999999,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge,1000
Toronto,43.654097,-79.37994599999999,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant,1000
Toronto,43.654097,-79.37994599999999,Cuppa Tea,43.661371,-79.381239,Tea Room,1000
Vancouver,49.278877,-123.115975,L'Hermitage,49.2801392339119,-123.11748032945334,Hotel,1000
Vancouver,49.278877,-123.115975,Medina Café,49.28056540642322,-123.11685919761656,Breakfast Spot,1000
Vancouver,49.278877,-123.115975,Fanny Bay Oyster Bar,49.27860106769942,-123.1144109990253,Seafood Restaurant,1000
Vancouver,49.278877,-123.115975,Georgian Court Hotel,49.278236627377424,-123.11348480489346,Hotel,1000
Vancouver,49.278877,-123.115975,Homer St. Cafe and Bar,49.278591060474405,-123.11838476992322,Restaurant,1000
Vancouver,49.278877,-123.115975,Lupo,49.27810818125747,-123.11741981940112,Italian Restaurant,1000
Vancouver,49.278877,-123.115975,Queen Elizabeth Theatre,49.280228950296475,-123.11273011968323,Theater,1000
Vancouver,49.278877,-123.115975,BC Place,49.27639816615645,-123.1131737754132,Stadium,1000
Vancouver,49.278877,-123.115975,"The Westin Grand, Vancouver",49.27986200035248,-123.11683773994446,Hotel,1000
Vancouver,49.278877,-123.115975,Japadog,49.280271906961346,-123.11825983307145,Hot Dog Joint,1000
Vancouver,49.278877,-123.115975,Orpheum Theatre,49.28010297415788,-123.12018430593969,Concert Hall,1000
Vancouver,49.278877,-123.115975,Commodore Ballroom,49.28068562197917,-123.12050972144668,Concert Hall,1000
Vancouver,49.278877,-123.115975,Disney store,49.281689,-123.11985,Toy / Game Store,1000
Vancouver,49.278877,-123.115975,Tacofino,49.276433,-123.119389,Taco Place,1000
Vancouver,49.278877,-123.115975,Gotham Steakhouse & Cocktail Bar,49.28283023000359,-123.11586538996016,Steakhouse,1000
Vancouver,49.278877,-123.115975,Nero Belgian Waffle Bar,49.278451,-123.122024,Dessert Shop,1000
Vancouver,49.278877,-123.115975,Paramount Fine Foods,49.280451539138795,-123.11858600825325,Lebanese Restaurant,1000
Vancouver,49.278877,-123.115975,Jinya Ramen Bar,49.28031515071204,-123.11793364707334,Ramen Restaurant,1000
Vancouver,49.278877,-123.115975,Skoah,49.27687025872982,-123.1199196210468,Spa,1000
Vancouver,49.278877,-123.115975,The Parlour,49.27673436926522,-123.12012815066782,Italian Restaurant,1000
Vancouver,49.278877,-123.115975,Abercrombie & Fitch,49.282273835204236,-123.11868545380594,Clothing Store,1000
Vancouver,49.278877,-123.115975,Chambar,49.279925416078164,-123.1100781115385,Belgian Restaurant,1000
Vancouver,49.278877,-123.115975,Blue Water Cafe + Raw Bar,49.27616536589696,-123.12110447015738,Seafood Restaurant,1000
Vancouver,49.278877,-123.115975,Five Guys,49.28107849735972,-123.11894014307133,Burger Joint,1000
Vancouver,49.278877,-123.115975,Small Victory Bakery,49.27651218171028,-123.12133631376243,Bakery,1000
Vancouver,49.278877,-123.115975,The Keg Steakhouse + Bar - Dunsmuir,49.28343784084837,-123.11636252876394,Restaurant,1000
Vancouver,49.278877,-123.115975,Rosewood Hotel Georgia,49.28342914255638,-123.1189107326352,Hotel,1000
Vancouver,49.278877,-123.115975,Minami,49.275341077987406,-123.12085632170566,Japanese Restaurant,1000
Vancouver,49.278877,-123.115975,Vancouver Playhouse Theatre,49.28050389293317,-123.11198729618889,Theater,1000
Vancouver,49.278877,-123.115975,The Keg Steakhouse + Bar - Yaletown,49.276623062726536,-123.11944195607948,Restaurant,1000
Vancouver,49.278877,-123.115975,BC Sports Hall of Fame,49.27743820782065,-123.11230514791671,Museum,1000
Vancouver,49.278877,-123.115975,Harbour Dance Centre,49.2800743967742,-123.12186000799825,Dance Studio,1000
Vancouver,49.278877,-123.115975,Nespresso Boutique at The Bay,49.28263723763167,-123.11765541662233,Coffee Shop,1000
Vancouver,49.278877,-123.115975,Angus T,49.275967,-123.119894,Bakery,1000
Vancouver,49.278877,-123.115975,Honey Salt,49.275093751761524,-123.11302372769076,Restaurant,1000
Vancouver,49.278877,-123.115975,La Terrazza Restaurant,49.27484877745373,-123.11877379671792,Italian Restaurant,1000
Vancouver,49.278877,-123.115975,Hawksworth Restaurant,49.28336228267866,-123.11946181255522,Lounge,1000
Vancouver,49.278877,-123.115975,Exhale Yoga Pilates and Dance Studio,49.275451086772094,-123.11885361053963,Yoga Studio,1000
Vancouver,49.278877,-123.115975,"the DOUGLAS, Autograph Collection",49.275844,-123.113969,Hotel,1000
Vancouver,49.278877,-123.115975,Rogers Arena,49.277922968833245,-123.10872265722732,Hockey Arena,1000
Vancouver,49.278877,-123.115975,Jam Cafe,49.280398288146756,-123.10983626871001,Breakfast Spot,1000
Vancouver,49.278877,-123.115975,The Dirty Apron Cooking School,49.28069252156226,-123.1093934542754,Trade School,1000
Vancouver,49.278877,-123.115975,Barre Fitness,49.27595804901435,-123.1199110557957,Yoga Studio,1000
Vancouver,49.278877,-123.115975,Fresh Sushi,49.27557138170163,-123.11494473024044,Sushi Restaurant,1000
Vancouver,49.278877,-123.115975,Kokoro Tokyo Mazesoba,49.28339141050529,-123.11516030750509,Noodle House,1000
Vancouver,49.278877,-123.115975,Wedgewood Hotel,49.28216333727451,-123.12223713622552,Hotel,1000
Vancouver,49.278877,-123.115975,Level Furnished Living,49.278126333206394,-123.12188186032952,Hotel,1000
Vancouver,49.278877,-123.115975,Vancouver Art Gallery,49.28282718363111,-123.12045708766203,Art Gallery,1000
Vancouver,49.278877,-123.115975,Finch’s Tea & Coffee House,49.28272404338896,-123.11194051344484,Sandwich Place,1000
Vancouver,49.278877,-123.115975,Mister,49.2750619179467,-123.12131599593184,Ice Cream Shop,1000
Vancouver,49.278877,-123.115975,Meat & Bread,49.2826459299748,-123.10949864447797,Sandwich Place,1000
Vancouver,49.278877,-123.115975,The Flying Pig Yaletown,49.27526846272362,-123.12221995760233,Restaurant,1000
Vancouver,49.278877,-123.115975,La Taqueria,49.2830218479258,-123.11042386683688,Taco Place,1000
Vancouver,49.278877,-123.115975,Cartems Donuterie,49.283833446719726,-123.1135544398471,Donut Shop,1000
Vancouver,49.278877,-123.115975,New Amsterdam Cafe,49.28289691979302,-123.11006472134046,Café,1000
Vancouver,49.278877,-123.115975,Nemesis Coffee,49.28259043571836,-123.11011993958962,Coffee Shop,1000
Vancouver,49.278877,-123.115975,SEPHORA,49.284091751548736,-123.11720430855082,Cosmetics Shop,1000
Vancouver,49.278877,-123.115975,PureBread,49.282422416796415,-123.10920307592875,Bakery,1000
Vancouver,49.278877,-123.115975,JW Marriott Parq Vancouver,49.27556811465817,-123.11364568259705,Hotel,1000
Vancouver,49.278877,-123.115975,Boston Pizza,49.27725900443614,-123.11426927666935,Pizza Place,1000
Vancouver,49.278877,-123.115975,Hubbub Sandwiches,49.282078,-123.12287,Sandwich Place,1000
Vancouver,49.278877,-123.115975,Revolver,49.2831867506594,-123.10928769992123,Coffee Shop,1000
Vancouver,49.278877,-123.115975,DAVIDsTEA,49.28380789641614,-123.11705058323564,Tea Room,1000
Vancouver,49.278877,-123.115975,Pizzeria Ludica,49.279695405260796,-123.10839660012886,Pizza Place,1000
Vancouver,49.278877,-123.115975,The Cross Decor & Design,49.27515993670403,-123.12301047546282,Furniture / Home Store,1000
Vancouver,49.278877,-123.115975,Tacofino Cantina,49.27981581084722,-123.12367275029091,Food Truck,1000
Vancouver,49.278877,-123.115975,Bacchus Lounge,49.282187144640716,-123.12233347636403,French Restaurant,1000
Vancouver,49.278877,-123.115975,The Mexican,49.27877806840367,-123.12395347847574,Mexican Restaurant,1000
Vancouver,49.278877,-123.115975,CF Pacific Centre,49.282744956530095,-123.11851615541963,Shopping Mall,1000
Vancouver,49.278877,-123.115975,Colony Bar Granville,49.27965,-123.12275,Bar,1000
Vancouver,49.278877,-123.115975,Victoria's Secret,49.28337166041721,-123.12249106575216,Lingerie Store,1000
Vancouver,49.278877,-123.115975,MacLeod's Books,49.28349534177548,-123.1128127453969,Bookstore,1000
Vancouver,49.278877,-123.115975,Robson Square,49.281880886701984,-123.12367137102376,Plaza,1000
Vancouver,49.278877,-123.115975,The Pawn Shop,49.27805439644988,-123.12496542437808,Taco Place,1000
Vancouver,49.278877,-123.115975,Marinaside Crescent,49.2741304933315,-123.11780999484027,Park,1000
Vancouver,49.278877,-123.115975,Cooper's Park,49.27354702489317,-123.11375106435273,Dog Run,1000
Vancouver,49.278877,-123.115975,Shizen Ya,49.28088036111347,-123.12455177307127,Japanese Restaurant,1000
Vancouver,49.278877,-123.115975,The Fairmont Hotel Vancouver,49.283805486323196,-123.120944,Hotel,1000
Vancouver,49.278877,-123.115975,Louis Vuitton Holt Renfrew Vancouver,49.2841369,-123.1163123,Leather Goods Store,1000
Vancouver,49.278877,-123.115975,Marinaside Seawall,49.272912,-123.119653,Waterfront,1000
Vancouver,49.278877,-123.115975,MASC,49.27539839370647,-123.12347161939577,Cosmetics Shop,1000
Vancouver,49.278877,-123.115975,Terry Fox Plaza,49.27726982610861,-123.11269419112965,Plaza,1000
Vancouver,49.278877,-123.115975,Hyatt Regency Vancouver,49.284933576325365,-123.12040717326492,Hotel,1000
Vancouver,49.278877,-123.115975,Nuba Café,49.275925,-123.12444,Middle Eastern Restaurant,1000
Vancouver,49.278877,-123.115975,Robert Lee YMCA,49.28175183686333,-123.12519293179268,Gym,1000
Vancouver,49.278877,-123.115975,Devil's Elbow Ale & Smoke House,49.280213255565755,-123.10978240209643,Gastropub,1000
Vancouver,49.278877,-123.115975,Timbertrain Coffee Roasters,49.28385800135924,-123.10962180383702,Coffee Shop,1000
Vancouver,49.278877,-123.115975,Twisted Fork Bistro,49.2777847752759,-123.12542968355575,French Restaurant,1000
Vancouver,49.278877,-123.115975,Hy's Steakhouse,49.28467585547085,-123.11916330540294,Steakhouse,1000
Vancouver,49.278877,-123.115975,Opus Hotel,49.274654423320435,-123.12233189716328,Hotel,1000
Vancouver,49.278877,-123.115975,The Templeton,49.278366335977395,-123.1245200293811,Diner,1000
Vancouver,49.278877,-123.115975,Canucks Team Store,49.27741375872482,-123.10779588339813,Clothing Store,1000
Vancouver,49.278877,-123.115975,Provence Marinaside Seafood Restaurant Bar & Grill,49.27312298947182,-123.1196503464242,French Restaurant,1000
Vancouver,49.278877,-123.115975,Rocky Mountain Chocolate Factory,49.28362580682297,-123.12330593304087,Dessert Shop,1000
Vancouver,49.278877,-123.115975,Body Energy Club,49.27768162347979,-123.12689361484894,Gym / Fitness Center,1000
Vancouver,49.278877,-123.115975,Le Crocodile Restaurant,49.28265806764619,-123.12528669834137,French Restaurant,1000
Vancouver,49.278877,-123.115975,Sutton Place Hotel Vancouver,49.28264004904225,-123.12387529266849,Hotel,1000
Vancouver,49.278877,-123.115975,Tiffany & Co.,49.2842568,-123.1217898,Jewelry Store,1000
Vancouver,49.278877,-123.115975,Rodney's Oyster House,49.27443610411226,-123.12337936574245,Seafood Restaurant,1000
Vancouver,49.278877,-123.115975,Loving Hut Express,49.27390423261728,-123.12164310764992,Vegetarian / Vegan Restaurant,1000
Victoria,48.427104,-123.366767,Hey Happy,48.42775611452295,-123.36925337467804,Coffee Shop,1000
Victoria,48.427104,-123.366767,Café Bliss,48.428598247729774,-123.36756571461734,Vegetarian / Vegan Restaurant,1000
Victoria,48.427104,-123.366767,The Churchill,48.425491539746886,-123.36782478436267,Bar,1000
Victoria,48.427104,-123.366767,The Drake Eatery,48.4284749810832,-123.36912877469607,Restaurant,1000
Victoria,48.427104,-123.366767,Interactivity Board Game Cafe,48.42605870237696,-123.36407683796433,Gaming Cafe,1000
Victoria,48.427104,-123.366767,Munro's Books,48.42519979676996,-123.36795412190233,Bookstore,1000
Victoria,48.427104,-123.366767,The Tapa Bar,48.425822305970065,-123.36674008268349,Tapas Restaurant,1000
Victoria,48.427104,-123.366767,Ferris' Oyster Bar & Grill,48.42691674839975,-123.36910271675148,Seafood Restaurant,1000
Victoria,48.427104,-123.366767,Little Jumbo,48.42509902468538,-123.36933544068707,Cocktail Bar,1000
Victoria,48.427104,-123.366767,Irish Times Pub,48.42567783607114,-123.36767230073292,Irish Pub,1000
Victoria,48.427104,-123.366767,Il Terrazzo,48.42732922142283,-123.36903542870348,Italian Restaurant,1000
Victoria,48.427104,-123.366767,Murchie's,48.42533857912501,-123.3680062551384,Tea Room,1000
Victoria,48.427104,-123.366767,Garrick's Head Pub,48.42571429798683,-123.36789821404352,Gastropub,1000
Victoria,48.427104,-123.366767,MEC Victoria,48.427840435870515,-123.36728888382201,Sporting Goods Shop,1000
Victoria,48.427104,-123.366767,Rebar Modern Food,48.42578882875624,-123.3683654029936,Vegetarian / Vegan Restaurant,1000
Victoria,48.427104,-123.366767,Brasserie l'École,48.42969825170819,-123.36709527822309,French Restaurant,1000
Victoria,48.427104,-123.366767,Habit Coffee,48.428601246297234,-123.36758205441899,Coffee Shop,1000
Victoria,48.427104,-123.366767,Famoso Neapolitan Pizzeria,48.42771607379897,-123.36938922844027,Pizza Place,1000
Victoria,48.427104,-123.366767,Jam Cafe,48.43021547994918,-123.36774046157232,Breakfast Spot,1000
Victoria,48.427104,-123.366767,Bean Around the World,48.42936162563306,-123.36843887079873,Café,1000
Victoria,48.427104,-123.366767,OLO Restaurant,48.429356847578426,-123.36929614869565,Restaurant,1000
Victoria,48.427104,-123.366767,Cafe Mexico,48.428073109219554,-123.36943598113132,Mexican Restaurant,1000
Victoria,48.427104,-123.366767,Veneto,48.427836,-123.364523,Lounge,1000
Victoria,48.427104,-123.366767,The Bard and Banker,48.42485599393365,-123.36803848179704,Pub,1000
Victoria,48.427104,-123.366767,Silk Road Tea,48.429154,-123.367322,Tea Room,1000
Victoria,48.427104,-123.366767,Pagliacci's,48.42452552397694,-123.36647430399573,Italian Restaurant,1000
Victoria,48.427104,-123.366767,Lotus Pond,48.42739892233043,-123.36645139001732,Vegetarian / Vegan Restaurant,1000
Victoria,48.427104,-123.366767,BeaverTails,48.42433,-123.368,Fast Food Restaurant,1000
Victoria,48.427104,-123.366767,Hanks On Douglas,48.4241512318453,-123.36541537592981,BBQ Joint,1000
Victoria,48.427104,-123.366767,Earl's Kitchen & Bar,48.4255626082994,-123.36761960440728,American Restaurant,1000
Victoria,48.427104,-123.366767,Russell Books,48.424218,-123.3639819,Bookstore,1000
Victoria,48.427104,-123.366767,La Taqueria,48.424470557058754,-123.36329595613911,Taco Place,1000
Victoria,48.427104,-123.366767,Bodega Tapas Bar,48.4257852408603,-123.3664978150339,Tapas Restaurant,1000
Victoria,48.427104,-123.366767,Koto,48.42512989104713,-123.36907771213718,Japanese Restaurant,1000
Victoria,48.427104,-123.366767,Dutch Bakery & Coffee Shop Ltd,48.424548,-123.364604,Bakery,1000
Victoria,48.427104,-123.366767,Bao,48.429425649567264,-123.36594810146605,Asian Restaurant,1000
Victoria,48.427104,-123.366767,The Mint,48.427518302337134,-123.3647669091653,Tapas Restaurant,1000
Victoria,48.427104,-123.366767,Studio 4 Athletics,48.42621546239697,-123.36429178279162,Gym,1000
Victoria,48.427104,-123.366767,Italian Food Imports,48.42475355322334,-123.36253604546137,Deli / Bodega,1000
Victoria,48.427104,-123.366767,Fol Epi,48.42617055912137,-123.36321710234508,Bakery,1000
Victoria,48.427104,-123.366767,Wannawafel,48.42779332164466,-123.36837683834736,Dessert Shop,1000
Victoria,48.427104,-123.366767,Cactus Club Cafe,48.424686,-123.36513,Steakhouse,1000
Victoria,48.427104,-123.366767,Sockeye Sushi House,48.42705516508214,-123.36343698785566,Sushi Restaurant,1000
Victoria,48.427104,-123.366767,West Coast Waffles,48.42619411747274,-123.3662553720993,Restaurant,1000
Victoria,48.427104,-123.366767,Shine Cafe,48.426921188212425,-123.36195306247582,Breakfast Spot,1000
Victoria,48.427104,-123.366767,Venus Sophia Tearoom & Vegetarian Eatery,48.42944181405543,-123.36817645271607,Tea Room,1000
Victoria,48.427104,-123.366767,Legends Comics & Books,48.4273339,-123.3659341,Comic Shop,1000
Victoria,48.427104,-123.366767,Macchiato Caffe & Paninoteca,48.426993892246784,-123.36191187330915,Café,1000
Victoria,48.427104,-123.366767,Siam Thai Restaurant,48.42511332638712,-123.36897538905939,Thai Restaurant,1000
Victoria,48.427104,-123.366767,Tacofino,48.424307418753465,-123.3629711926826,Taco Place,1000
Victoria,48.427104,-123.366767,Frankie's Modern Diner,48.423718748523356,-123.36816747171144,Restaurant,1000
Victoria,48.427104,-123.366767,Red Fish Blue Fish,48.42440155528676,-123.37045377662574,Fish & Chips Shop,1000
Victoria,48.427104,-123.366767,Roast,48.429794566484404,-123.363647276938,Sandwich Place,1000
Victoria,48.427104,-123.366767,Hotel Rialto,48.427889019450234,-123.36455708842209,Hotel,1000
Victoria,48.427104,-123.366767,Chocolats Favoris,48.424509,-123.368073,Ice Cream Shop,1000
Victoria,48.427104,-123.366767,Swans Hotel,48.42848902023458,-123.36948620988238,Hotel,1000
Victoria,48.427104,-123.366767,Varsha,48.42859328736165,-123.36722325771176,Indian Restaurant,1000
Victoria,48.427104,-123.366767,Curious Comics,48.42727938043496,-123.36582740340899,Comic Shop,1000
Victoria,48.427104,-123.366767,Swans Brewpub,48.42849229191692,-123.3694967399528,Gastropub,1000
Victoria,48.427104,-123.366767,Fishhook,48.424264151456455,-123.36225498724004,Sandwich Place,1000
Victoria,48.427104,-123.366767,Superbaba,48.42667892816678,-123.3617233226976,Middle Eastern Restaurant,1000
Victoria,48.427104,-123.366767,Picnic,48.42506198872536,-123.36928359369327,Coffee Shop,1000
Victoria,48.427104,-123.366767,John's Place Restaurant,48.427962003292194,-123.3637695759086,Breakfast Spot,1000
Victoria,48.427104,-123.366767,Shizen Sushi,48.42963003687594,-123.36731696797597,Sushi Restaurant,1000
Victoria,48.427104,-123.366767,Uchida Shokudo,48.423125940233966,-123.36642193814835,Japanese Restaurant,1000
Victoria,48.427104,-123.366767,Cora,48.422931758500354,-123.3659732931781,Breakfast Spot,1000
Victoria,48.427104,-123.366767,Saveur Restaurant,48.43029409700937,-123.3652637250879,Modern European Restaurant,1000
Victoria,48.427104,-123.366767,Grindstone Café,48.43019744994716,-123.3695749196932,Café,1000
Victoria,48.427104,-123.366767,Efes,48.426064156253936,-123.36253974757253,Turkish Restaurant,1000
Victoria,48.427104,-123.366767,Crust Bakery,48.42458007190751,-123.36443781852722,Bakery,1000
Victoria,48.427104,-123.366767,Bon Macaron,48.424467584475444,-123.36651194857382,Bakery,1000
Victoria,48.427104,-123.366767,Discovery Coffee,48.42361356168614,-123.36241275072098,Coffee Shop,1000
Victoria,48.427104,-123.366767,Fiamo Italian Kitchen,48.42680902485087,-123.36980347651324,Italian Restaurant,1000
Victoria,48.427104,-123.366767,Union Pacific Coffee Co Ltd,48.43018914940872,-123.36828600723862,Coffee Shop,1000
Victoria,48.427104,-123.366767,Foo Food,48.425829247706986,-123.36216554425825,Asian Restaurant,1000
Victoria,48.427104,-123.366767,The Commons,48.42277983415256,-123.36781850048207,Seafood Restaurant,1000
Victoria,48.427104,-123.366767,Still Life For Him,48.42761983369075,-123.36874780807666,Men's Store,1000
Victoria,48.427104,-123.366767,The Flying Pig Warf Street,48.426822,-123.370194,American Restaurant,1000
Victoria,48.427104,-123.366767,Baan Thai,48.42470293279958,-123.362313136982,Thai Restaurant,1000
Victoria,48.427104,-123.366767,Discovery Coffee,48.43204027561731,-123.36505498625523,Café,1000
Victoria,48.427104,-123.366767,Rogers' Chocolates,48.424041058301604,-123.36808105658075,Candy Store,1000
Victoria,48.427104,-123.366767,Magnolia Hotel,48.423323374039086,-123.36727827517677,Hotel,1000
Victoria,48.427104,-123.366767,Green Cuisine,48.427689,-123.368922,Vegetarian / Vegan Restaurant,1000
Victoria,48.427104,-123.366767,Market Square,48.427930095886126,-123.36864533290564,Plaza,1000
Victoria,48.427104,-123.366767,Victoria Public Market,48.429796704062404,-123.36392810431444,Farmers Market,1000
Victoria,48.427104,-123.366767,Upstairs Cabaret,48.42584036437911,-123.36972961153339,Nightclub,1000
Victoria,48.427104,-123.366767,"The Strath Ale, Wine, & Spirit Merchants",48.42339877654189,-123.36569324377322,Liquor Store,1000
Victoria,48.427104,-123.366767,10 Acres Bistro,48.423474681073415,-123.36752476669868,French Restaurant,1000
Victoria,48.427104,-123.366767,Darcy's Pub,48.42585385090362,-123.36979507436273,Bar,1000
Victoria,48.427104,-123.366767,Brickyard Pizza,48.42618865879619,-123.3625464259338,Pizza Place,1000
Victoria,48.427104,-123.366767,Ditch Records,48.42441098561764,-123.36287551130637,Record Shop,1000
Victoria,48.427104,-123.366767,Lucky Bar,48.42669806601009,-123.36975705820538,Rock Club,1000
Victoria,48.427104,-123.366767,Northern Quarter,48.42990348570585,-123.36471808825294,Restaurant,1000
Victoria,48.427104,-123.366767,Ebizo,48.42416931517712,-123.36766483986526,Sushi Restaurant,1000
Victoria,48.427104,-123.366767,Phillips Brewing Co.,48.43224615551987,-123.36747554926224,Brewery,1000
Victoria,48.427104,-123.366767,Chocolat Chocolatiere De Victoria,48.424615204116805,-123.36477066287642,Candy Store,1000
Victoria,48.427104,-123.366767,Tibetan Kitchen Cafe,48.42405080659033,-123.36596477226666,Asian Restaurant,1000
Victoria,48.427104,-123.366767,Q At The Empress,48.4216846,-123.3679756,American Restaurant,1000
Victoria,48.427104,-123.366767,Royal Theatre,48.42324311760632,-123.36247504122869,Theater,1000
Victoria,48.427104,-123.366767,Clive's Classic Lounge,48.42205727321588,-123.36450736555439,Cocktail Bar,1000
Whitehorse,60.720307999999996,-135.055446,Klondike Rib & Salmon Barbecue,60.720228,-135.05269,Seafood Restaurant,1000
